orderID,candidate_address,is_comp,subject_address,bath_score_diff,full_baths_diff,half_baths_diff,room_count_diff,bedrooms_diff,effective_age_diff,subject_age_diff,lot_size_sf_diff,gla_diff,abs_bath_score_diff,abs_full_bath_diff,abs_half_bath_diff,abs_room_count_diff,abs_bedrooms_diff,abs_effective_age_diff,abs_subject_age_diff,abs_lot_size_sf_diff,abs_gla_diff,distance_to_subject_km,same_property_type,sold_recently,score,rank,subject_bath_score,subject_num_full_baths,subject_num_half_baths,subject_bedrooms,subject_gla,subject_lot_size_sf,subject_property_type,candidate_bath_score,candidate_num_full_baths,candidate_num_half_baths,candidate_bedrooms,candidate_gla,candidate_lot_size_sf,candidate_property_type,candidate_close_price,explanation
4760630,Unit 42 - 1 Place D'armes ,0.0,118 Colborne St Kingston ON K7K 1C9,,,,0.0,2.0,,,,740.0,,,,0.0,2.0,,,,740.0,,1.0,1.0,-0.012159507721662521,2.0,1.0,1,0,4.0,1840,1742.0,Townhouse,0.0,0,0,2,1100,,Townhouse,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760630,297 University Ave,1.0,118 Colborne St Kingston ON K7K 1C9,-0.5,0.0,,-2.0,-1.0,-80.0,35.0,-43.0,90.0,0.5,0.0,,2.0,1.0,80.0,35.0,43.0,90.0,0.37,1.0,1.0,-0.2651199698448181,3.0,1.0,1,0,4.0,1840,1742.0,Townhouse,1.5,1,1,5,1750,1785.0,Townhouse,770000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760651,9 Penstock Crt,1.0,92 Armcrest Dr Lower Sackville NS B4C3Z9,0.0,0.0,0.0,0.0,0.0,-27.0,-5.0,102.0,34.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,102.0,34.0,1.62,1.0,0.0,3.867448091506958,1.0,1.5,1,1,3.0,1354,3250.0,Detached,1.5,1,1,3,1320,3148.0,Detached,475000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760651,4 Victoria Dr,1.0,92 Armcrest Dr Lower Sackville NS B4C3Z9,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-469.0,-186.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,469.0,186.0,0.12,1.0,1.0,3.1310110092163086,2.0,1.5,1,1,3.0,1354,3250.0,Detached,1.5,1,1,3,1540,3719.0,Detached,505000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760651,57 Taleen Dr,1.0,92 Armcrest Dr Lower Sackville NS B4C3Z9,0.0,0.0,0.0,0.0,0.0,-22.0,0.0,-150.0,154.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,150.0,154.0,0.37,1.0,1.0,3.016589641571045,3.0,1.5,1,1,3.0,1354,3250.0,Detached,1.5,1,1,3,1200,3400.0,Detached,487000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760900,312 Redstone Ave NE,1.0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1023.0,-228.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1023.0,228.0,1.33,1.0,1.0,2.604109287261963,1.0,2.5,2,1,3.0,1573,4058.0,Detached,2.5,2,1,3,1801,3035.0,Detached,690000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760900,90 Corner Ridge Mews NE,1.0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,678.0,-67.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,678.0,67.0,1.53,1.0,1.0,1.8932331800460815,2.0,2.5,2,1,3.0,1573,4058.0,Detached,2.5,2,1,3,1640,3380.0,Detached,680000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4760900,90 Cityscape Terrace NE ,0.0,1083 Cornerstone St NE Calgary AB T3N1G5,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,1346.0,57.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1346.0,57.0,,1.0,1.0,1.889777421951294,3.0,2.5,2,1,3.0,1573,4058.0,Detached,2.5,2,1,3,1516,2712.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761220,74 Gianmarco Way,1.0,11 Bashir St Maple ON L6A3A3,0.5,1.0,-1.0,1.0,0.0,-5.0,0.0,186.0,-170.0,0.5,1.0,1.0,1.0,0.0,5.0,0.0,186.0,170.0,1.22,1.0,1.0,3.291804790496826,1.0,3.5,3,1,3.0,1525,2619.0,Detached,3.0,2,2,3,1695,2433.0,Detached,1105000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761220,20 Del Francesco Way,1.0,11 Bashir St Maple ON L6A3A3,0.0,0.0,0.0,0.0,0.0,-4.0,1.0,-28.0,-47.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,28.0,47.0,1.39,1.0,1.0,2.9890639781951904,2.0,3.5,3,1,3.0,1525,2619.0,Detached,3.5,3,1,3,1572,2647.0,Detached,1045000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761220,3 Blackthorn Dr,1.0,11 Bashir St Maple ON L6A3A3,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-61.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,61.0,36.0,2.09,1.0,1.0,2.8746397495269775,3.0,3.5,3,1,3.0,1525,2619.0,Detached,3.5,3,1,3,1489,2680.0,Detached,1150000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761433,158 Eaglewood Dr,1.0,1368 Shore Dr Bedford NS B4A2E8,0.0,-1.0,,2.0,0.0,-29.0,-1.0,,401.0,0.0,1.0,,2.0,0.0,29.0,1.0,,401.0,1.14,1.0,1.0,1.2221119403839111,1.0,3.0,2,2,4.0,2895,26700.0,Detached,3.0,3,0,4,2494,,Detached,1185000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761433,107 Ahmadi Cres,1.0,1368 Shore Dr Bedford NS B4A2E8,-0.5,-1.0,1.0,-2.0,-1.0,-5.0,23.0,,-879.0,0.5,1.0,1.0,2.0,1.0,5.0,23.0,,879.0,2.91,1.0,0.0,0.9871178269386292,2.0,3.0,2,2,4.0,2895,26700.0,Detached,3.5,3,1,5,3774,,Detached,1200000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761433,428 Heddas Way,1.0,1368 Shore Dr Bedford NS B4A2E8,0.5,0.0,1.0,2.0,1.0,11.0,39.0,,541.0,0.5,0.0,1.0,2.0,1.0,11.0,39.0,,541.0,11.52,1.0,1.0,0.09980148822069168,3.0,3.0,2,2,4.0,2895,26700.0,Detached,2.5,2,1,3,2354,,Detached,1895000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761446,1249 Carfa Cres,1.0,5004 Fox Run Pl Kingston ON K7P0E4,-1.0,-1.0,,-2.0,-1.0,0.0,10.0,-237.0,-63.0,1.0,1.0,,2.0,1.0,0.0,10.0,237.0,63.0,0.51,1.0,0.0,2.246509075164795,1.0,2.0,2,0,3.0,1678,5663.0,Detached,3.0,3,0,4,1741,5900.0,Detached,1095000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761446,786 HIGH GATE PARK Dr,0.0,5004 Fox Run Pl Kingston ON K7P0E4,0.0,0.0,,0.0,0.0,,,-937.0,378.0,0.0,0.0,,0.0,0.0,,,937.0,378.0,1.451,1.0,1.0,1.378648281097412,2.0,2.0,2,0,3.0,1678,5663.0,Detached,2.0,2,0,3,1300,6600.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761446,913 Lancaster Drive ,0.0,5004 Fox Run Pl Kingston ON K7P0E4,,,,0.0,-2.0,,,-237.0,-222.0,,,,0.0,2.0,,,237.0,222.0,,1.0,1.0,1.2134615182876587,3.0,2.0,2,0,3.0,1678,5663.0,Detached,0.0,0,0,5,1900,5900.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761696,225 Lift Lane,1.0,11 Bermondsey Way Stittsville ON K2S2Y7,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,-872.0,-7.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,872.0,7.0,3.43,1.0,1.0,3.1938276290893555,1.0,2.5,2,1,3.0,1751,3358.0,Townhouse,2.5,2,1,3,1758,4230.0,Townhouse,768800.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761696,514 Triangle St,1.0,11 Bermondsey Way Stittsville ON K2S2Y7,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,465.0,-380.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,465.0,380.0,3.54,1.0,1.0,2.800081968307495,2.0,2.5,2,1,3.0,1751,3358.0,Townhouse,2.5,2,1,3,2131,2893.0,Townhouse,755000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4761696,655 Allied Mews,1.0,11 Bermondsey Way Stittsville ON K2S2Y7,0.0,0.0,0.0,-1.0,-1.0,0.0,2.0,366.0,-51.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,366.0,51.0,0.15,1.0,0.0,1.2576372623443604,3.0,2.5,2,1,3.0,1751,3358.0,Townhouse,2.5,2,1,4,1802,2992.0,Townhouse,705000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762154,306-79 Bedros Lane,1.0,306 11 SPRINGVALE AVE Halifax NS B3N0A3,0.0,0.0,,-1.0,0.0,-10.0,-1.0,,-293.0,0.0,0.0,,1.0,0.0,10.0,1.0,,293.0,6.41,1.0,1.0,1.902077317237854,1.0,2.0,2,0,2.0,1523,,Condominium,2.0,2,0,2,1816,,Condominium,720000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762154,111-11 Springvale Ave,1.0,306 11 SPRINGVALE AVE Halifax NS B3N0A3,0.0,0.0,,0.0,0.0,-7.0,2.0,,181.0,0.0,0.0,,0.0,0.0,7.0,2.0,,181.0,0.0,1.0,0.0,1.2863259315490723,2.0,2.0,2,0,2.0,1523,,Condominium,2.0,2,0,2,1342,,Condominium,720000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762154,401-11 Springvale Ave,1.0,306 11 SPRINGVALE AVE Halifax NS B3N0A3,0.0,0.0,,-1.0,0.0,-9.0,0.0,,-683.0,0.0,0.0,,1.0,0.0,9.0,0.0,,683.0,0.0,1.0,0.0,1.0139671564102173,3.0,2.0,2,0,2.0,1523,,Condominium,2.0,2,0,2,2206,,Condominium,900000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762330,109 Kinniburgh Cove,1.0,229 SANDPIPER CRES Chestermere AB T1X0Y4,0.5,0.0,,1.0,0.0,-1.0,-1.0,5450.0,-152.0,0.5,0.0,,1.0,0.0,1.0,1.0,5450.0,152.0,1.11,1.0,1.0,2.765892267227173,1.0,2.5,2,1,4.0,2456,5909.0,Detached,2.0,2,0,4,2608,459.0,Detached,860000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762330,239 Kinniburgh Loop ,0.0,229 SANDPIPER CRES Chestermere AB T1X0Y4,-1.0,-1.0,0.0,0.0,0.0,5.0,5.0,941.0,-71.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,941.0,71.0,,1.0,1.0,1.274645209312439,2.0,2.5,2,1,4.0,2456,5909.0,Detached,3.5,3,1,4,2527,4968.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762330,118 Sandpiper Pk,1.0,229 SANDPIPER CRES Chestermere AB T1X0Y4,-0.5,-1.0,,0.0,0.0,3.0,3.0,,89.0,0.5,1.0,,0.0,0.0,3.0,3.0,,89.0,0.15,1.0,1.0,0.34213852882385254,3.0,2.5,2,1,4.0,2456,5909.0,Detached,3.0,3,0,4,2367,,Detached,860000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762406,58 Blind Bay Dr,1.0,164 Redmonds Rd Seabright NS B3Z3C4,-0.5,-1.0,,2.0,2.0,-20.0,-20.0,,777.0,0.5,1.0,,2.0,2.0,20.0,20.0,,777.0,12.559,1.0,1.0,0.20512481033802032,1.0,2.5,2,1,5.0,3332,42495.0,Detached,3.0,3,0,3,2555,,Detached,1189500.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762406,213 Indian Point Road,0.0,164 Redmonds Rd Seabright NS B3Z3C4,1.0,1.0,0.0,1.0,1.0,-109.0,-109.0,-11519.0,1810.0,1.0,1.0,0.0,1.0,1.0,109.0,109.0,11519.0,1810.0,,1.0,0.0,-1.2923322916030884,2.0,2.5,2,1,5.0,3332,42495.0,Detached,1.5,1,1,4,1522,54014.0,Detached,,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762406,2 Crouchers Point Rd,1.0,164 Redmonds Rd Seabright NS B3Z3C4,0.0,0.0,0.0,-1.0,2.0,-33.0,-33.0,,308.0,0.0,0.0,0.0,1.0,2.0,33.0,33.0,,308.0,4.525,1.0,0.0,-1.4091616868972778,3.0,2.5,2,1,5.0,3332,42495.0,Detached,2.5,2,1,3,3024,,Detached,1800000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762597,995 Amberdale Cres,1.0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,1.0,,0.0,0.0,24.0,0.0,,0.0,0.09,1.0,1.0,2.8256351947784424,1.0,1.5,1,1,3.0,1044,,Townhouse,2.0,2,0,3,1044,,Townhouse,315000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762597,771 Ashwood Dr,1.0,142-950 Oakview Ave Kingston ON K7M 6W8,0.5,0.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,0.0,,0.0,0.0,24.0,0.0,,0.0,0.02,1.0,1.0,2.4719138145446777,2.0,1.5,1,1,3.0,1044,,Townhouse,1.0,1,0,3,1044,,Townhouse,327000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762597,930 Amberdale Cres,1.0,142-950 Oakview Ave Kingston ON K7M 6W8,-0.5,-1.0,,0.0,0.0,-24.0,0.0,,0.0,0.5,1.0,,0.0,0.0,24.0,0.0,,0.0,0.15,1.0,0.0,2.4188225269317627,3.0,1.5,1,1,3.0,1044,,Townhouse,2.0,2,0,3,1044,,Townhouse,378900.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762739,270 Quinlan Dr,1.0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,1.0,1.0,-2.0,2.0,,-162.0,0.5,0.0,,1.0,1.0,2.0,2.0,,162.0,17.33,1.0,0.0,2.387133836746216,1.0,2.5,2,1,3.0,1500,,Detached,2.0,2,0,2,1662,,Detached,829900.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762739,64 Deermist Dr,1.0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,0.0,0.0,-1.0,3.0,,-102.0,0.5,0.0,,0.0,0.0,1.0,3.0,,102.0,3.73,1.0,0.0,2.1440417766571045,2.0,2.5,2,1,3.0,1500,,Detached,2.0,2,0,3,1602,,Detached,800000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4762739,85 Oceanic Dr,1.0,7180 207 HWY Halifax NS B0J2L0,0.5,0.0,,0.0,0.0,-1.0,3.0,,-600.0,0.5,0.0,,0.0,0.0,1.0,3.0,,600.0,8.98,1.0,0.0,1.9402499198913574,3.0,2.5,2,1,3.0,1500,,Detached,2.0,2,0,3,2100,,Detached,950000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4763065,3219 Roseville Rd,1.0,11 PAUL AVE Ayr ON N0B1E0,-0.5,-1.0,,1.0,0.0,14.0,41.0,9036.0,60.0,0.5,1.0,,1.0,0.0,14.0,41.0,9036.0,60.0,0.5,1.0,0.0,1.4233989715576172,1.0,2.5,2,1,4.0,3000,20174.0,Detached,3.0,3,0,4,2940,11138.0,Detached,1130000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4763065,13 James Crt,1.0,11 PAUL AVE Ayr ON N0B1E0,0.5,0.0,,2.0,1.0,-25.0,2.0,-9026.0,635.0,0.5,0.0,,2.0,1.0,25.0,2.0,9026.0,635.0,23.23,1.0,1.0,1.1964221000671387,2.0,2.5,2,1,4.0,3000,20174.0,Detached,2.0,2,0,3,2365,29200.0,Detached,1220000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4763065,6 Marshall Ave,1.0,11 PAUL AVE Ayr ON N0B1E0,0.5,0.0,,1.0,0.0,-43.0,-16.0,5058.0,997.0,0.5,0.0,,1.0,0.0,43.0,16.0,5058.0,997.0,0.31,1.0,1.0,0.8359472751617432,3.0,2.5,2,1,4.0,3000,20174.0,Detached,2.0,2,0,4,2003,15116.0,Detached,1150000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4763086,36 Stonewalk Dr,1.0,102 Stonewalk Dr Kemptville ON K0G 1J0,0.5,1.0,,-1.0,-1.0,-3.0,0.0,436.0,-327.0,0.5,1.0,,1.0,1.0,3.0,0.0,436.0,327.0,0.53,1.0,0.0,3.227682590484619,1.0,3.0,3,0,2.0,1283,54450.0,Detached,2.5,2,1,3,1610,54014.0,Detached,855000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4763086,48 Stonewalk Dr,1.0,102 Stonewalk Dr Kemptville ON K0G 1J0,1.0,1.0,,-1.0,-1.0,3.0,6.0,-26136.0,-288.0,1.0,1.0,,1.0,1.0,3.0,6.0,26136.0,288.0,0.78,1.0,1.0,1.3100225925445557,2.0,3.0,3,0,2.0,1283,54450.0,Detached,2.0,2,0,3,1571,80586.0,Detached,812000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4763086,56 Stonewalk Dr,1.0,102 Stonewalk Dr Kemptville ON K0G 1J0,-1.0,-1.0,,-3.0,-3.0,-39.0,-36.0,-32670.0,-693.0,1.0,1.0,,3.0,3.0,39.0,36.0,32670.0,693.0,0.99,1.0,1.0,0.8265847563743591,3.0,3.0,3,0,2.0,1283,54450.0,Detached,4.0,4,0,5,1976,87120.0,Detached,920000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4763087,801-105 Dunbrack St,1.0,407 105 Dunbrack St Halifax NS B3M3G7,1.0,1.0,,1.0,1.0,-32.0,0.0,,482.0,1.0,1.0,,1.0,1.0,32.0,0.0,,482.0,0.0,1.0,1.0,2.3160972595214844,1.0,2.0,2,0,3.0,1530,,Condominium,1.0,1,0,2,1048,,Condominium,380000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
4763087,313-79 Bedros Lane,1.0,407 105 Dunbrack St Halifax NS B3M3G7,0.0,0.0,,0.0,0.0,-4.0,28.0,,47.0,0.0,0.0,,0.0,0.0,4.0,28.0,,47.0,4.97,1.0,0.0,1.932155728340149,2.0,2.0,2,0,3.0,1530,,Condominium,2.0,2,0,3,1483,,Condominium,520000.0,"[Error getting GPT explanation: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}]"
